PRODUCT_ID,NDC,MKTED_PROD_NM,GPI10_DESC,GPI,GPI_DESC,DOSAGE_FORM_CD,ROUTE_ADM_CD,USC_CD,USC_DESC,STRNT_DESC,TPTY_RECV_ADD_DT,OBSOLETE_DT,CMF_PROD_NBR,CMF_PPK_NBR,MKTDEF_NM,PROD_CUSTOM_LVL1_DESC,PROD_CUSTOM_LVL2_DESC,DISPLAY_ORDER_NBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237410,68084033801,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 750 MG,TABS,OR,20200,SEIZURE DISORDERS,750 MG,12/03/2009,30/09/2016,1378504,1378504003,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399491,65162053816,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 750 MG,TABS,OR,20200,SEIZURE DISORDERS,750 MG,03/05/2011,09/06/2014,1378532,1378532004,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399490,65162052916,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 500 MG,TABS,OR,20200,SEIZURE DISORDERS,500 MG,03/05/2011,31/12/2013,1378532,1378532005,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393781,65162068586,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Oral Soln 100 MG/ML,SOLN,OR,20200,SEIZURE DISORDERS,100 MG/ML,03/01/2011,30/09/2012,1378532,1378532003,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393782,65162068590,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Oral Soln 100 MG/ML,SOLN,OR,20200,SEIZURE DISORDERS,100 MG/ML,03/01/2011,31/12/2013,1378532,1378532003,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399543,65162053906,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 1000 MG,TABS,OR,20200,SEIZURE DISORDERS,1000 MG,04/05/2011,13/03/2013,1378532,1378532002,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399489,65162052816,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 250 MG,TABS,OR,20200,SEIZURE DISORDERS,250 MG,03/05/2011,13/03/2013,1378532,1378532001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497597,50268047515,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 1000 MG,TABS,OR,20200,SEIZURE DISORDERS,1000 MG,12/07/2017,,1378525,1378525010,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497604,50268047511,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 1000 MG,TABS,OR,20200,SEIZURE DISORDERS,1000 MG,12/07/2017,,1378525,1378525010,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399291,50268046715,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 250 MG,TABS,OR,20200,SEIZURE DISORDERS,250 MG,14/04/2011,,1378525,1378525003,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238869,65862031560,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 1000 MG,TABS,OR,20200,SEIZURE DISORDERS,1000 MG,20/04/2009,,1378498,1378498005,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235077,65862025047,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Oral Soln 100 MG/ML,SOLN,OR,20200,SEIZURE DISORDERS,100 MG/ML,19/01/2009,,1378498,1378498001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238867,65862024608,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 500 MG,TABS,OR,20200,SEIZURE DISORDERS,500 MG,20/04/2009,,1378498,1378498003,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238868,65862024708,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 750 MG,TABS,OR,20200,SEIZURE DISORDERS,750 MG,20/04/2009,,1378498,1378498004,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490348,55150024847,LEVETIRACETAM,LEVETIRACETAM IN SODIUM CHLORIDE,7.26E+13,Levetiracetam in Sodium Chloride IV Soln 1500 MG/100ML,SOLN,IV,20200,SEIZURE DISORDERS,1500 MG/100 ML,09/01/2017,,1378870,1378870007,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490337,55150024747,LEVETIRACETAM,LEVETIRACETAM IN SODIUM CHLORIDE,7.26E+13,Levetiracetam in Sodium Chloride IV Soln 1000 MG/100ML,SOLN,IV,20200,SEIZURE DISORDERS,1000 MG/100 ML,09/01/2017,,1378870,1378870004,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481673,55150017705,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Inj 500 MG/5ML (100 MG/ML),SOLN,IV,20200,SEIZURE DISORDERS,500 MG/5 ML,26/04/2016,,1378870,1378870001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490346,55150024647,LEVETIRACETAM,LEVETIRACETAM IN SODIUM CHLORIDE,7.26E+13,Levetiracetam in Sodium Chloride IV Soln 500 MG/100ML,SOLN,IV,20200,SEIZURE DISORDERS,500 MG/100 ML,09/01/2017,,1378870,1378870003,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497485,54569672200,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 1000 MG,TABS,OR,20200,SEIZURE DISORDERS,1000 MG,05/07/2017,,1378603,1378603004,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437379,16729006616,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 750 MG,TABS,OR,20200,SEIZURE DISORDERS,750 MG,26/07/2013,,1378808,1378808001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437455,16729006516,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 500 MG,TABS,OR,20200,SEIZURE DISORDERS,500 MG,26/07/2013,,1378808,1378808004,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437389,16729006529,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 500 MG,TABS,OR,20200,SEIZURE DISORDERS,500 MG,26/07/2013,,1378808,1378808004,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437290,16729006629,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 750 MG,TABS,OR,20200,SEIZURE DISORDERS,750 MG,26/07/2013,,1378808,1378808001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437241,16729006429,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 250 MG,TABS,OR,20200,SEIZURE DISORDERS,250 MG,26/07/2013,,1378808,1378808002,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437355,16729006416,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 250 MG,TABS,OR,20200,SEIZURE DISORDERS,250 MG,26/07/2013,,1378808,1378808002,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437483,16729006712,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 1000 MG,TABS,OR,20200,SEIZURE DISORDERS,1000 MG,26/07/2013,,1378808,1378808007,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428514,54569637500,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 500 MG,TABS,OR,20200,SEIZURE DISORDERS,500 MG,22/01/2013,,1378603,1378603001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491849,54569906700,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 500 MG,TABS,OR,20200,SEIZURE DISORDERS,500 MG,13/02/2017,,1378603,1378603001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457023,54569637501,LEVETIRACETAM,LEVETIRACETAM,7.26E+13,Levetiracetam Tab 500 MG,TABS,OR,20200,SEIZURE DISORDERS,500 MG,07/04/2014,,1378603,1378603001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235731,13668004830,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 150 MG,TABS,OR,20200,SEIZURE DISORDERS,150 MG,02/02/2009,23/03/2014,1373178,1373178009,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235729,13668004801,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 150 MG,TABS,OR,20200,SEIZURE DISORDERS,150 MG,02/02/2009,23/03/2014,1373178,1373178009,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235737,13668004960,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,02/02/2009,,1373178,1373178013,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235735,13668004905,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,02/02/2009,,1373178,1373178013,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378421,13668004971,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,16/02/2010,23/03/2014,1373178,1373178013,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235738,13668004964,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,02/02/2009,23/03/2014,1373178,1373178013,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235736,13668004930,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,02/02/2009,23/03/2014,1373178,1373178013,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235728,13668004774,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 100 MG,TABS,OR,20200,SEIZURE DISORDERS,100 MG,02/02/2009,01/11/2016,1373178,1373178005,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235726,13668004705,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 100 MG,TABS,OR,20200,SEIZURE DISORDERS,100 MG,02/02/2009,,1373178,1373178005,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373497,13668004770,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 100 MG,TABS,OR,20200,SEIZURE DISORDERS,100 MG,15/09/2009,,1373178,1373178005,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235725,13668004701,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 100 MG,TABS,OR,20200,SEIZURE DISORDERS,100 MG,02/02/2009,,1373178,1373178005,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235727,13668004730,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 100 MG,TABS,OR,20200,SEIZURE DISORDERS,100 MG,02/02/2009,23/03/2014,1373178,1373178005,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373507,13668004570,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 25 MG (35) Starter Kit,KIT,OR,20200,SEIZURE DISORDERS,N/A,14/09/2009,,1373178,1373178024,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235734,13668004901,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,02/02/2009,23/03/2014,1373178,1373178013,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412644,55048040330,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 150 MG,TABS,OR,20200,SEIZURE DISORDERS,150 MG,18/01/2012,24/04/2015,NA,NA,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412721,55048040360,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 150 MG,TABS,OR,20200,SEIZURE DISORDERS,150 MG,18/01/2012,24/04/2015,NA,NA,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412687,55048040230,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 100 MG,TABS,OR,20200,SEIZURE DISORDERS,100 MG,18/01/2012,24/04/2015,NA,NA,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412787,55048038160,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,18/01/2012,24/04/2015,NA,NA,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412805,55048038130,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,18/01/2012,24/04/2015,NA,NA,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412880,55048038190,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,18/01/2012,24/04/2015,NA,NA,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412620,55048038172,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,18/01/2012,24/04/2015,NA,NA,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409512,50436399501,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 100 MG,TABS,OR,20200,SEIZURE DISORDERS,100 MG,23/11/2011,,1373202,1373202001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409530,50436399601,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 25 MG,TABS,OR,20200,SEIZURE DISORDERS,25 MG,23/11/2011,,1373202,1373202002,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455729,50436399604,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 25 MG,TABS,OR,20200,SEIZURE DISORDERS,25 MG,05/03/2014,,1373202,1373202002,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426441,29300011210,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 100 MG,TABS,OR,20200,SEIZURE DISORDERS,100 MG,21/11/2012,,1373219,1373219004,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426416,29300011201,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 100 MG,TABS,OR,20200,SEIZURE DISORDERS,100 MG,21/11/2012,,1373219,1373219004,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426411,29300011205,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 100 MG,TABS,OR,20200,SEIZURE DISORDERS,100 MG,21/11/2012,,1373219,1373219004,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426405,29300011110,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 25 MG,TABS,OR,20200,SEIZURE DISORDERS,25 MG,21/11/2012,,1373219,1373219001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426410,29300011105,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 25 MG,TABS,OR,20200,SEIZURE DISORDERS,25 MG,21/11/2012,,1373219,1373219001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426431,29300011101,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 25 MG,TABS,OR,20200,SEIZURE DISORDERS,25 MG,21/11/2012,,1373219,1373219001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426461,29300011416,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,21/11/2012,,1373219,1373219009,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426454,29300011405,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,21/11/2012,,1373219,1373219009,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426406,29300011316,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 150 MG,TABS,OR,20200,SEIZURE DISORDERS,150 MG,21/11/2012,,1373219,1373219007,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426446,29300011305,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 150 MG,TABS,OR,20200,SEIZURE DISORDERS,150 MG,21/11/2012,,1373219,1373219007,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459745,832060111,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 100 MG,TABS,OR,20200,SEIZURE DISORDERS,100 MG,27/06/2014,11/12/2015,1373247,1373247002,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459752,832060360,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 200 MG,TABS,OR,20200,SEIZURE DISORDERS,200 MG,27/06/2014,11/12/2015,1373247,1373247004,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459753,832060260,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 150 MG,TABS,OR,20200,SEIZURE DISORDERS,150 MG,27/06/2014,11/12/2015,1373247,1373247003,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459751,832060011,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 25 MG,TABS,OR,20200,SEIZURE DISORDERS,25 MG,27/06/2014,11/12/2015,1373247,1373247001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371143,51672413203,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 150 MG,TABS,OR,20200,SEIZURE DISORDERS,150 MG,13/08/2009,11/09/2015,1373176,1373176003,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235300,51672413204,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 150 MG,TABS,OR,20200,SEIZURE DISORDERS,150 MG,22/01/2009,,1373176,1373176003,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235298,51672413001,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 25 MG,TABS,OR,20200,SEIZURE DISORDERS,25 MG,22/01/2009,,1373176,1373176001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371141,51672413003,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab 25 MG,TABS,OR,20200,SEIZURE DISORDERS,25 MG,13/08/2009,11/09/2015,1373176,1373176001,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240899,51672414001,LAMOTRIGINE,LAMOTRIGINE,7.26E+13,Lamotrigine Tab Chewable Dispersible 25 MG,CHEW,OR,20200,SEIZURE DISORDERS,25 MG,29/05/2009,,1373176,1373176006,PPP PRODUCTS,3,ANTICONVULSANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150039,66267061130,SKELAXIN,METAXALONE,7.51001E+13,Metaxalone Tab 800 MG,TABS,OR,59111,"MUS RELX, NON-SURG, W/O ANALGESIC",800 MG,25/04/2003,,1620049,1620049036,PPP PRODUCTS,3,CENTRAL MUSCLE RELAXANTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
