,code,category,descrp,cp02_count,cn01_count,cp02_prop,cn01_prop
5092,C_37243_-1,CPT,"VASCULAR EMBOLIZATION OR OCCLUSION, INCLUSIVE OF ALL RADIOLOGICAL SUPERVISION AND INTERPRETATION, INTRAPROCEDURAL ROADMAPPING, AND IMAGING GUIDANCE NECESSARY TO COMPLETE THE INTERVENTION; FOR TUMORS, ORGAN ISCHEMIA, OR INFARCTION",1,4,0.0003832886163280951,0.0007054673721340388
5093,C_4025F_-1,CPT,INHALED BRONCHODILATOR PRESCRIBED (COPD),2,4,0.0007665772326561902,0.0007054673721340388
5094,C_49324_-1,CPT,"LAPAROSCOPY, SURGICAL; WITH INSERTION OF TUNNELED INTRAPERITONEAL CATHETER",2,2,0.0007665772326561902,0.0003527336860670194
5095,C_69420_-1,CPT,MYRINGOTOMY INCLUDING ASPIRATION AND/OR EUSTACHIAN TUBE INFLATION,2,2,0.0007665772326561902,0.0003527336860670194
5096,C_71250_-1,CPT,"COMPUTED TOMOGRAPHY, THORAX; WITHOUT CONTRAST MATERIAL",127,222,0.048677654273668075,0.039153439153439155
5097,C_72141_-1,CPT,"MAGNETIC RESONANCE (EG, PROTON) IMAGING, SPINAL CANAL AND CONTENTS, CERVICAL; WITHOUT CONTRAST MATERIAL",206,157,0.07895745496358758,0.027689594356261022
5098,C_73218_-1,CPT,"MAGNETIC RESONANCE (EG, PROTON) IMAGING, UPPER EXTREMITY, OTHER THAN JOINT; WITHOUT CONTRAST MATERIAL(S)",7,7,0.0026830203142966655,0.0012345679012345679
5099,C_76514_-1,CPT,"OPHTHALMIC ULTRASOUND, DIAGNOSTIC; CORNEAL PACHYMETRY, UNILATERAL OR BILATERAL (DETERMINATION OF CORNEAL THICKNESS)",39,60,0.014948256036795707,0.010582010582010581
5100,C_77059_-1,CPT,"MAGNETIC RESONANCE IMAGING, BREAST, WITHOUT AND/OR WITH CONTRAST MATERIAL(S); BILATERAL",1,1,0.0003832886163280951,0.0001763668430335097
5101,C_82365_-1,CPT,CALCULUS; INFRARED SPECTROSCOPY,8,13,0.0030663089306247606,0.002292768959435626
5102,C_82540_-1,CPT,CREATINE,3,5,0.0011498658489842851,0.0008818342151675485
5103,C_87624_-1,CPT,"INFECTIOUS AGENT DETECTION BY NUCLEIC ACID (DNA OR RNA); HUMAN PAPILLOMAVIRUS (HPV), HIGH-RISK TYPES (EG, 16, 18, 31, 33, 35, 39, 45, 51, 52, 56, 58, 59, 68)",1,3,0.0003832886163280951,0.0005291005291005291
5104,C_90620_-1,CPT,"MENINGOCOCCAL RECOMBINANT PROTEIN AND OUTER MEMBRANE VESICLE VACCINE, SEROGROUP B (MENB-4C), 2 DOSE SCHEDULE, FOR INTRAMUSCULAR USE",2,6,0.0007665772326561902,0.0010582010582010583
5105,C_90889_-1,CPT,"PREPARATION OF REPORT OF PATIENT'S PSYCHIATRIC STATUS, HISTORY, TREATMENT, OR PROGRESS (OTHER THAN FOR LEGAL OR CONSULTATIVE PURPOSES) FOR OTHER INDIVIDUALS, AGENCIES, OR INSURANCE CARRIERS",1,1,0.0003832886163280951,0.0001763668430335097
5106,C_90901_-1,CPT,BIOFEEDBACK TRAINING BY ANY MODALITY,1,1,0.0003832886163280951,0.0001763668430335097
5107,C_99070_-1,CPT,"SUPPLIES AND MATERIALS (EXCEPT SPECTACLES), PROVIDED BY THE PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL OVER AND ABOVE THOSE USUALLY INCLUDED WITH THE OFFICE VISIT OR OTHER SERVICES RENDERED (LIST DRUGS, TRAYS, SUPPLIES, OR MATERIALS PROVIDED)",45,39,0.017247987734764277,0.0068783068783068784
5108,D_00861_1,ICD9,ENTERITIS DUE TO ROTAVIRUS,1,1,0.0003832886163280951,0.0001763668430335097
5109,D_2153_1,ICD9,"OTHER BENIGN NEOPLASM OF CONNECTIVE AND OTHER SOFT TISSUE OF LOWER LIMB, INCLUDING HIP",4,3,0.0015331544653123803,0.0005291005291005291
5110,D_2727_1,ICD9,LIPIDOSES,3,2,0.0011498658489842851,0.0003527336860670194
5111,D_2849_1,ICD9,"APLASTIC ANEMIA, UNSPECIFIED",2,2,0.0007665772326561902,0.0003527336860670194
5112,D_30023_1,ICD9,SOCIAL PHOBIA,5,12,0.0019164430816404753,0.0021164021164021165
5113,D_3485_1,ICD9,CEREBRAL EDEMA,4,6,0.0015331544653123803,0.0010582010582010583
5114,D_37210_1,ICD9,"CHRONIC CONJUNCTIVITIS, UNSPECIFIED",2,2,0.0007665772326561902,0.0003527336860670194
5115,D_5756_1,ICD9,CHOLESTEROLOSIS OF GALLBLADDER,8,10,0.0030663089306247606,0.001763668430335097
5116,D_684_1,ICD9,IMPETIGO,24,24,0.009198926791874281,0.004232804232804233
5117,D_7010_1,ICD9,CIRCUMSCRIBED SCLERODERMA,2,2,0.0007665772326561902,0.0003527336860670194
5118,D_70700_1,ICD9,"PRESSURE ULCER, UNSPECIFIED SITE",22,13,0.00843234955921809,0.002292768959435626
5119,D_71856_1,ICD9,ANKYLOSIS OF LOWER LEG JOINT,6,2,0.0022997316979685703,0.0003527336860670194
5120,D_71857_1,ICD9,ANKYLOSIS OF ANKLE AND FOOT JOINT,3,2,0.0011498658489842851,0.0003527336860670194
5121,D_7200_1,ICD9,ANKYLOSING SPONDYLITIS,5,2,0.0019164430816404753,0.0003527336860670194
5122,D_7244_1,ICD9,"THORACIC OR LUMBOSACRAL NEURITIS OR RADICULITIS, UNSPECIFIED",333,252,0.12763510923725566,0.044444444444444446
5123,D_8771_1,ICD9,"OPEN WOUND OF BUTTOCK, COMPLICATED",2,5,0.0007665772326561902,0.0008818342151675485
5124,D_9300_1,ICD9,CORNEAL FOREIGN BODY,13,5,0.004982752012265236,0.0008818342151675485
5125,D_B359_2,ICD10,"DERMATOPHYTOSIS, UNSPECIFIED",3,9,0.0011498658489842851,0.0015873015873015873
5126,D_E83119_2,ICD10,"HEMOCHROMATOSIS, UNSPECIFIED",3,6,0.0011498658489842851,0.0010582010582010583
5127,D_E870_2,ICD10,HYPEROSMOLALITY AND HYPERNATREMIA,11,15,0.004216174779609045,0.0026455026455026454
5128,D_E8881_1,ICD9,FALL RESULTING IN STRIKING AGAINST OTHER OBJECT,9,11,0.0034495975469528554,0.0019400352733686067
5129,D_F78_2,ICD10,OTHER INTELLECTUAL DISABILITIES,1,1,0.0003832886163280951,0.0001763668430335097
5130,D_G8310_2,ICD10,MONOPLEGIA OF LOWER LIMB AFFECTING UNSPECIFIED SIDE,2,1,0.0007665772326561902,0.0001763668430335097
5131,D_I420_2,ICD10,DILATED CARDIOMYOPATHY,4,32,0.0015331544653123803,0.005643738977072311
5132,D_K5010_2,ICD10,CROHN'S DISEASE OF LARGE INTESTINE WITHOUT COMPLICATIONS,1,4,0.0003832886163280951,0.0007054673721340388
5133,D_M50322_2,ICD10,OTHER CERVICAL DISC DEGENERATION AT C5-C6 LEVEL,2,10,0.0007665772326561902,0.001763668430335097
5134,D_R05_2,ICD10,COUGH,120,499,0.04599463395937141,0.08800705467372134
5135,D_S022XXA_2,ICD10,"FRACTURE OF NASAL BONES, INITIAL ENCOUNTER FOR CLOSED FRACTURE",4,12,0.0015331544653123803,0.0021164021164021165
5136,D_S59911A_2,ICD10,"UNSPECIFIED INJURY OF RIGHT FOREARM, INITIAL ENCOUNTER",1,3,0.0003832886163280951,0.0005291005291005291
5137,D_V1009_1,ICD9,PERSONAL HISTORY OF MALIGNANT NEOPLASM OF OTHER SITES IN GASTROINTESTINAL TRACT,1,5,0.0003832886163280951,0.0008818342151675485
5138,D_V4364_2,ICD10,CAR PASSENGER INJURED IN COLLISION WITH VAN IN TRAFFIC ACCIDENT,4,9,0.0015331544653123803,0.0015873015873015873
5139,D_V619_1,ICD9,UNSPECIFIED FAMILY CIRCUMSTANCE,1,2,0.0003832886163280951,0.0003527336860670194
5140,D_Z4801_2,ICD10,ENCOUNTER FOR CHANGE OR REMOVAL OF SURGICAL WOUND DRESSING,4,11,0.0015331544653123803,0.0019400352733686067
5141,G_2140286000,GPI10,LETROZOLE,2,2,0.0007665772326561902,0.0003527336860670194
5142,G_2210002540,GPI10,HYDROCORTISONE SOD SUCCINATE,3,2,0.0011498658489842851,0.0003527336860670194
5143,G_4610001010,GPI10,MAGNESIUM HYDROXIDE,9,10,0.0034495975469528554,0.001763668430335097
5144,G_4660003300,GPI10,POLYETHYLENE GLYCOL 3350,204,205,0.07819087773093139,0.036155202821869487
5145,G_620510,GPI6,CHOLINOMIMETICS - ACHE INHIBITORS***,60,97,0.022997316979685704,0.01710758377425044
5146,G_6240003010,GPI10,GLATIRAMER ACETATE,3,1,0.0011498658489842851,0.0001763668430335097
5147,G_6280201020,GPI10,ACAMPROSATE CALCIUM,3,7,0.0011498658489842851,0.0012345679012345679
5148,H_E0978_-1,HCPC,"WHEELCHAIR ACCESSORY, POSITIONING BELT/SAFETY BELT/PELVIC STRAP, EACH",36,6,0.013798390187811422,0.0010582010582010583
5149,H_G0283_-1,HCPC,"ELECTRICAL STIMULATION (UNATTENDED), TO ONE OR MORE AREAS FOR INDICATION(S) OTHER THAN WOUND CARE, AS PART OF A THERAPY PLAN OF CARE",89,127,0.03411268685320046,0.02239858906525573
5150,H_J2795_-1,HCPC,"INJECTION, ROPIVACAINE HYDROCHLORIDE, 1 MG",8,41,0.0030663089306247606,0.007231040564373898
5151,H_L1846_-1,HCPC,"KNEE ORTHOSIS, DOUBLE UPRIGHT, THIGH AND CALF, WITH ADJUSTABLE FLEXION AND EXTENSION JOINT (UNICENTRIC OR POLYCENTRIC), MEDIAL-LATERAL AND ROTATION CONTROL, WITH OR WITHOUT VARUS/VALGUS ADJUSTMENT, CUSTOM FABRICATED",3,5,0.0011498658489842851,0.0008818342151675485
5152,H_P9603_-1,HCPC,TRAVEL ALLOWANCE ONE WAY IN CONNECTION WITH MEDICALLY NECESSARY LABORATORY SPECIMEN COLLECTION DRAWN FROM HOME BOUND OR NURSING HOME BOUND PATIENT; PRORATED MILES ACTUALLY TRAVELLED,17,23,0.006515906477577616,0.004056437389770723
5153,H_T1017_-1,HCPC,"TARGETED CASE MANAGEMENT, EACH 15 MINUTES",3,10,0.0011498658489842851,0.001763668430335097
5154,C_00410_-1,CPT,"ANESTHESIA FOR PROCEDURES ON THE INTEGUMENTARY SYSTEM ON THE EXTREMITIES, ANTERIOR TRUNK AND PERINEUM; ELECTRICAL CONVERSION OF ARRHYTHMIAS",8,17,0.0030663089306247606,0.002998236331569665
5155,C_00794_-1,CPT,"ANESTHESIA FOR INTRAPERITONEAL PROCEDURES IN UPPER ABDOMEN INCLUDING LAPAROSCOPY; PANCREATECTOMY, PARTIAL OR TOTAL (EG, WHIPPLE PROCEDURE)",1,2,0.0003832886163280951,0.0003527336860670194
5156,C_00918_-1,CPT,"ANESTHESIA FOR TRANSURETHRAL PROCEDURES (INCLUDING URETHROCYSTOSCOPY); WITH FRAGMENTATION, MANIPULATION AND/OR REMOVAL OF URETERAL CALCULUS",13,12,0.004982752012265236,0.0021164021164021165
5157,C_01400_-1,CPT,ANESTHESIA FOR OPEN OR SURGICAL ARTHROSCOPIC PROCEDURES ON KNEE JOINT; NOT OTHERWISE SPECIFIED,42,80,0.01609812188577999,0.014109347442680775
5158,C_01991_-1,CPT,ANESTHESIA FOR DIAGNOSTIC OR THERAPEUTIC NERVE BLOCKS AND INJECTIONS (WHEN BLOCK OR INJECTION IS PERFORMED BY A DIFFERENT PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL); OTHER THAN THE PRONE POSITION,4,3,0.0015331544653123803,0.0005291005291005291
5159,C_15260_-1,CPT,"FULL THICKNESS GRAFT, FREE, INCLUDING DIRECT CLOSURE OF DONOR SITE, NOSE, EARS, EYELIDS, AND/OR LIPS; 20 SQ CM OR LESS",6,6,0.0022997316979685703,0.0010582010582010583
5160,C_15576_-1,CPT,"FORMATION OF DIRECT OR TUBED PEDICLE, WITH OR WITHOUT TRANSFER; EYELIDS, NOSE, EARS, LIPS, OR INTRAORAL",1,1,0.0003832886163280951,0.0001763668430335097
5161,C_26040_-1,CPT,"FASCIOTOMY, PALMAR (EG, DUPUYTREN'S CONTRACTURE); PERCUTANEOUS",2,1,0.0007665772326561902,0.0001763668430335097
5162,C_70160_-1,CPT,"RADIOLOGIC EXAMINATION, NASAL BONES, COMPLETE, MINIMUM OF 3 VIEWS",9,12,0.0034495975469528554,0.0021164021164021165
5163,C_73701_-1,CPT,"COMPUTED TOMOGRAPHY, LOWER EXTREMITY; WITH CONTRAST MATERIAL(S)",3,9,0.0011498658489842851,0.0015873015873015873
5164,C_75565_-1,CPT,CARDIAC MAGNETIC RESONANCE IMAGING FOR VELOCITY FLOW MAPPING (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),5,1,0.0019164430816404753,0.0001763668430335097
5165,C_84590_-1,CPT,VITAMIN A,10,3,0.0038328861632809506,0.0005291005291005291
5166,C_86682_-1,CPT,"ANTIBODY; HELMINTH, NOT ELSEWHERE SPECIFIED",2,2,0.0007665772326561902,0.0003527336860670194
5167,C_95922_-1,CPT,"TESTING OF AUTONOMIC NERVOUS SYSTEM FUNCTION; VASOMOTOR ADRENERGIC INNERVATION (SYMPATHETIC ADRENERGIC FUNCTION), INCLUDING BEAT-TO-BEAT BLOOD PRESSURE AND R-R INTERVAL CHANGES DURING VALSALVA MANEUVER AND AT LEAST 5 MINUTES OF PASSIVE TILT",34,6,0.013031812955155231,0.0010582010582010583
5168,C_97168_-1,CPT,"RE-EVALUATION OF OCCUPATIONAL THERAPY ESTABLISHED PLAN OF CARE, REQUIRING THESE COMPONENTS: AN ASSESSMENT OF CHANGES IN PATIENT FUNCTIONAL OR MEDICAL STATUS WITH REVISED PLAN OF CARE; AN UPDATE TO THE INITIAL OCCUPATIONAL PROFILE TO REFLECT CHANGES IN CONDITION OR ENVIRONMENT THAT AFFECT FUTURE INTERVENTIONS AND/OR GOALS; AND A REVISED PLAN OF CARE. A FORMAL REEVALUATION IS PERFORMED WHEN THERE IS A DOCUMENTED CHANGE IN FUNCTIONAL STATUS OR A SIGNIFICANT CHANGE TO THE PLAN OF CARE IS REQUIRED. TYPICALLY, 30 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",1,2,0.0003832886163280951,0.0003527336860670194
5169,C_99284_-1,CPT,"EMERGENCY DEPARTMENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; AND MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF HIGH SEVERITY, AND REQUIRE URGENT EVALUATION BY THE PHYSICIAN, OR OTHER QUALIFIED HEALTH CARE PROFESSIONALS BUT DO NOT POSE AN IMMEDIATE SIGNIFICANT THREAT TO LIFE OR PHYSIOLOGIC FUNCTION.",746,1352,0.2859333077807589,0.2384479717813051
5170,D_243_1,ICD9,CONGENITAL HYPOTHYROIDISM,2,3,0.0007665772326561902,0.0005291005291005291
5171,D_2441_1,ICD9,OTHER POSTABLATIVE HYPOTHYROIDISM,11,9,0.004216174779609045,0.0015873015873015873
5172,D_2680_1,ICD9,"RICKETS, ACTIVE",3,2,0.0011498658489842851,0.0003527336860670194
5173,D_3532_1,ICD9,"CERVICAL ROOT LESIONS, NOT ELSEWHERE CLASSIFIED",9,5,0.0034495975469528554,0.0008818342151675485
5174,D_4142_1,ICD9,CHRONIC TOTAL OCCLUSION OF CORONARY ARTERY,3,14,0.0011498658489842851,0.0024691358024691358
5175,D_43881_1,ICD9,"OTHER LATE EFFECT OF CEREBROVASCULAR DISEASE, APRAXIA",2,2,0.0007665772326561902,0.0003527336860670194
5176,D_45912_1,ICD9,POSTPHLEBETIC SYNDROME WITH INFLAMMATION,1,1,0.0003832886163280951,0.0001763668430335097
5177,D_4610_1,ICD9,ACUTE MAXILLARY SINUSITIS,78,66,0.029896512073591414,0.01164021164021164
5178,D_49311_1,ICD9,INTRINSIC ASTHMA WITH STATUS ASTHMATICUS,1,1,0.0003832886163280951,0.0001763668430335097
5179,D_71789_1,ICD9,OTHER INTERNAL DERANGEMENT OF KNEE,4,9,0.0015331544653123803,0.0015873015873015873
5180,D_71997_1,ICD9,UNSPECIFIED DISORDER OF ANKLE AND FOOT JOINT,2,2,0.0007665772326561902,0.0003527336860670194
5181,D_78763_1,ICD9,FECAL URGENCY,2,2,0.0007665772326561902,0.0003527336860670194
5182,D_87363_1,ICD9,"OPEN WOUND OF TOOTH (BROKEN) (FRACTURED) (DUE TO TRAUMA), WITHOUT MENTION OF COMPLICATION",6,11,0.0022997316979685703,0.0019400352733686067
5183,D_9233_1,ICD9,CONTUSION OF FINGER,10,19,0.0038328861632809506,0.003350970017636684
5184,D_G609_2,ICD10,"HEREDITARY AND IDIOPATHIC NEUROPATHY, UNSPECIFIED",16,28,0.006132617861249521,0.0049382716049382715
5185,D_I2129_2,ICD10,ST ELEVATION (STEMI) MYOCARDIAL INFARCTION INVOLVING OTHER SITES,2,4,0.0007665772326561902,0.0007054673721340388
5186,D_K6289_2,ICD10,OTHER SPECIFIED DISEASES OF ANUS AND RECTUM,3,21,0.0011498658489842851,0.003703703703703704
5187,D_M6530_2,ICD10,"TRIGGER FINGER, UNSPECIFIED FINGER",2,5,0.0007665772326561902,0.0008818342151675485
5188,D_M76899_2,ICD10,"OTHER SPECIFIED ENTHESOPATHIES OF UNSPECIFIED LOWER LIMB, EXCLUDING FOOT",1,3,0.0003832886163280951,0.0005291005291005291
5189,D_R978_2,ICD10,OTHER ABNORMAL TUMOR MARKERS,1,4,0.0003832886163280951,0.0007054673721340388
5190,D_V1279_1,ICD9,PERSONAL HISTORY OF OF OTHER SPECIFIED DIGESTIVE SYSTEM DISEASES,18,17,0.006899195093905711,0.002998236331569665
5191,D_V537_1,ICD9,FITTING AND ADJUSTMENT OF ORTHOPEDIC DEVICES,1,3,0.0003832886163280951,0.0005291005291005291
5192,D_Z483_2,ICD10,AFTERCARE FOLLOWING SURGERY FOR NEOPLASM,1,7,0.0003832886163280951,0.0012345679012345679
5193,D_Z48810_2,ICD10,ENCOUNTER FOR SURGICAL AFTERCARE FOLLOWING SURGERY ON THE SENSE ORGANS,1,3,0.0003832886163280951,0.0005291005291005291
5194,D_Z950_2,ICD10,PRESENCE OF CARDIAC PACEMAKER,16,54,0.006132617861249521,0.009523809523809525
5195,G_2153407010,GPI10,PAZOPANIB HCL,1,1,0.0003832886163280951,0.0001763668430335097
5196,G_354000,GPI6,ANTIARRHYTHMICS TYPE III***,69,86,0.026446914526638558,0.015167548500881834
5197,G_4927002510,GPI10,ESOMEPRAZOLE MAGNESIUM,214,126,0.08202376389421234,0.022222222222222223
5198,G_5410004520,GPI10,OXYBUTYNIN CHLORIDE,68,103,0.026063625910310462,0.018165784832451497
5199,G_5816007010,GPI10,SERTRALINE HCL,253,433,0.09697201993100805,0.0763668430335097
5200,G_591570,GPI6,THIENBENZODIAZEPINES***,39,69,0.014948256036795707,0.01216931216931217
5201,G_6610006010,GPI10,NAPROXEN SODIUM,63,77,0.02414718282866999,0.013580246913580247
5202,G_662800,GPI6,PYRIMIDINE SYNTHESIS INHIBITORS***,3,3,0.0011498658489842851,0.0005291005291005291
5203,G_7710201000,GPI10,RIBOFLAVIN,1,3,0.0003832886163280951,0.0005291005291005291
5204,G_8635002010,GPI10,CYCLOPENTOLATE HCL,2,10,0.0007665772326561902,0.001763668430335097
5205,G_8680403010,GPI10,SODIUM CHLORIDE HYPERTONIC,1,2,0.0003832886163280951,0.0003527336860670194
5206,G_9340002010,GPI10,NALOXONE HCL,5,3,0.0019164430816404753,0.0005291005291005291
5207,H_A7035_-1,HCPC,HEADGEAR USED WITH POSITIVE AIRWAY PRESSURE DEVICE,218,233,0.08355691835952472,0.04109347442680776
5208,H_D0150_-1,HCPC,COMPREHENSIVE ORAL EVALUATION - NEW OR ESTABLISHED PATIENT,1,3,0.0003832886163280951,0.0005291005291005291
5209,H_E0619_-1,HCPC,"APNEA MONITOR, WITH RECORDING FEATURE",2,3,0.0007665772326561902,0.0005291005291005291
5210,H_G8477_-1,HCPC,MOST RECENT BLOOD PRESSURE HAS A SYSTOLIC MEASUREMENT OF >= 140 MMHG AND/OR A DIASTOLIC MEASUREMENT OF >= 90 MMHG,5,1,0.0019164430816404753,0.0001763668430335097
5211,H_G8594_-1,HCPC,"LIPID PROFILE NOT PERFORMED, REASON NOT GIVEN",2,2,0.0007665772326561902,0.0003527336860670194
5212,H_G9744_-1,HCPC,PATIENT NOT ELIGIBLE DUE TO ACTIVE DIAGNOSIS OF HYPERTENSION,4,29,0.0015331544653123803,0.0051146384479717815
5213,H_Q4010_-1,HCPC,"CAST SUPPLIES, SHORT ARM CAST, ADULT (11 YEARS +), FIBERGLASS",16,20,0.006132617861249521,0.003527336860670194
5214,H_Q9963_-1,HCPC,"HIGH OSMOLAR CONTRAST MATERIAL, 350-399 MG/ML IODINE CONCENTRATION, PER ML",3,14,0.0011498658489842851,0.0024691358024691358
5215,H_S9501_-1,HCPC,"HOME INFUSION THERAPY, ANTIBIOTIC, ANTIVIRAL, OR ANTIFUNGAL THERAPY; ONCE EVERY 12 HOURS; ADMINISTRATIVE SERVICES, PROFESSIONAL PHARMACY SERVICES, CARE COORDINATION, AND ALL NECESSARY SUPPLIES AND EQUIPMENT (DRUGS AND NURSING VISITS CODED SEPARATELY), PER DIEM",9,9,0.0034495975469528554,0.0015873015873015873
5216,H_V5267_-1,HCPC,"HEARING AID OR ASSISTIVE LISTENING DEVICE/SUPPLIES/ACCESSORIES, NOT OTHERWISE SPECIFIED",1,2,0.0003832886163280951,0.0003527336860670194
5217,C_01360_-1,CPT,ANESTHESIA FOR ALL OPEN PROCEDURES ON LOWER ONE-THIRD OF FEMUR,2,2,0.0007665772326561902,0.0003527336860670194
5218,C_0369T_-1,CPT,ADAPTIVE BEHAVIOR TREATMENT WITH PROTOCOL MODIFICATION ADMINISTERED BY PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL WITH ONE PATIENT; EACH ADDITIONAL 30 MINUTES OF PATIENT FACE-TO-FACE TIME (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),1,2,0.0003832886163280951,0.0003527336860670194
5219,C_4005F_-1,CPT,PHARMACOLOGIC THERAPY (OTHER THAN MINERALS/VITAMINS) FOR OSTEOPOROSIS PRESCRIBED (OP) (IBD),1,2,0.0003832886163280951,0.0003527336860670194
5220,C_49452_-1,CPT,"REPLACEMENT OF GASTRO-JEJUNOSTOMY TUBE, PERCUTANEOUS, UNDER FLUOROSCOPIC GUIDANCE INCLUDING CONTRAST INJECTION(S), IMAGE DOCUMENTATION AND REPORT",5,1,0.0019164430816404753,0.0001763668430335097
5221,C_61798_-1,CPT,"STEREOTACTIC RADIOSURGERY (PARTICLE BEAM, GAMMA RAY, OR LINEAR ACCELERATOR); 1 COMPLEX CRANIAL LESION",1,1,0.0003832886163280951,0.0001763668430335097
5222,C_65222_-1,CPT,"REMOVAL OF FOREIGN BODY, EXTERNAL EYE; CORNEAL, WITH SLIT LAMP",7,8,0.0026830203142966655,0.0014109347442680777
5223,C_67108_-1,CPT,"REPAIR OF RETINAL DETACHMENT; WITH VITRECTOMY, ANY METHOD, INCLUDING, WHEN PERFORMED, AIR OR GAS TAMPONADE, FOCAL ENDOLASER PHOTOCOAGULATION, CRYOTHERAPY, DRAINAGE OF SUBRETINAL FLUID, SCLERAL BUCKLING, AND/OR REMOVAL OF LENS BY SAME TECHNIQUE",2,4,0.0007665772326561902,0.0007054673721340388
5224,C_78315_-1,CPT,BONE AND/OR JOINT IMAGING; 3 PHASE STUDY,16,14,0.006132617861249521,0.0024691358024691358
5225,C_80367_-1,CPT,PROPOXYPHENE,8,15,0.0030663089306247606,0.0026455026455026454
5226,C_82340_-1,CPT,"CALCIUM; URINE QUANTITATIVE, TIMED SPECIMEN",17,11,0.006515906477577616,0.0019400352733686067
5227,C_82553_-1,CPT,"CREATINE KINASE (CK), (CPK); MB FRACTION ONLY",149,200,0.05711000383288616,0.03527336860670194
5228,C_87107_-1,CPT,"CULTURE, FUNGI, DEFINITIVE IDENTIFICATION, EACH ORGANISM; MOLD",1,1,0.0003832886163280951,0.0001763668430335097
5229,C_88182_-1,CPT,"FLOW CYTOMETRY, CELL CYCLE OR DNA ANALYSIS",1,1,0.0003832886163280951,0.0001763668430335097
5230,C_95076_-1,CPT,"INGESTION CHALLENGE TEST (SEQUENTIAL AND INCREMENTAL INGESTION OF TEST ITEMS, EG, FOOD, DRUG OR OTHER SUBSTANCE); INITIAL 120 MINUTES OF TESTING",1,2,0.0003832886163280951,0.0003527336860670194
5231,C_98942_-1,CPT,"CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 5 REGIONS",14,25,0.005366040628593331,0.004409171075837742
5232,C_99220_-1,CPT,"INITIAL OBSERVATION CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF HIGH COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PROBLEM(S) REQUIRING ADMISSION TO 'OBSERVATION STATUS' ARE OF HIGH SEVERITY. TYPICALLY, 70 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S HOSPITAL FLOOR OR UNIT.",154,185,0.05902644691452664,0.03262786596119929
5233,D_07889_1,ICD9,OTHER SPECIFIED DISEASES DUE TO VIRUSES,6,2,0.0022997316979685703,0.0003527336860670194
5234,D_17371_1,ICD9,"BASAL CELL CARCINOMA OF SKIN OF LOWER LIMB, INCLUDING HIP",7,1,0.0026830203142966655,0.0001763668430335097
5235,D_1977_1,ICD9,"MALIGNANT NEOPLASM OF LIVER, SECONDARY",4,11,0.0015331544653123803,0.0019400352733686067
5236,D_23875_1,ICD9,"MYELODYSPLASTIC SYNDROME, UNSPECIFIED",6,6,0.0022997316979685703,0.0010582010582010583
5237,D_28522_1,ICD9,ANEMIA IN NEOPLASTIC DISEASE,2,3,0.0007665772326561902,0.0005291005291005291
5238,D_2939_1,ICD9,UNSPECIFIED TRANSIENT MENTAL DISORDER IN CONDITIONS CLASSIFIED ELSEWHERE,1,1,0.0003832886163280951,0.0001763668430335097
5239,D_3101_1,ICD9,PERSONALITY CHANGE DUE TO CONDITIONS CLASSIFIED ELSEWHERE,2,3,0.0007665772326561902,0.0005291005291005291
5240,D_34550_1,ICD9,"LOCALIZATION-RELATED (FOCAL) (PARTIAL) EPILEPSY AND EPILEPTIC SYNDROMES WITH SIMPLE PARTIAL SEIZURES, WITHOUT MENTION OF INTRACTABLE EPILEPSY",8,4,0.0030663089306247606,0.0007054673721340388
5241,D_6963_1,ICD9,PITYRIASIS ROSEA,5,7,0.0019164430816404753,0.0012345679012345679
5242,D_7042_1,ICD9,ABNORMALITIES OF THE HAIR,1,2,0.0003832886163280951,0.0003527336860670194
